gene_id,module,module_color,gene_name
ENSG00000164684,0,#cccccc,ZNF704
ENSG00000099864,7,#f45deb,PALM
ENSG00000126970,0,#cccccc,ZC4H2
ENSG00000123892,0,#cccccc,RAB38
ENSG00000164935,6,#8197f4,DCSTAMP
ENSG00000176029,0,#cccccc,C11orf16
ENSG00000136235,6,#8197f4,GPNMB
ENSG00000176533,7,#f45deb,GNG7
ENSG00000182492,0,#cccccc,BGN
ENSG00000105523,0,#cccccc,FAM83E
ENSG00000164070,0,#cccccc,HSPA4L
ENSG00000214357,0,#cccccc,NEURL1B
ENSG00000129038,0,#cccccc,LOXL1
ENSG00000154358,0,#cccccc,OBSCN
ENSG00000102409,7,#f45deb,BEX4
ENSG00000112414,0,#cccccc,ADGRG6
ENSG00000109762,7,#f45deb,SNX25
ENSG00000173890,0,#cccccc,GPR160
ENSG00000172215,6,#8197f4,CXCR6
ENSG00000105227,7,#f45deb,PRX
ENSG00000107736,7,#f45deb,CDH23
ENSG00000114251,0,#cccccc,WNT5A
ENSG00000163535,7,#f45deb,SGO2
ENSG00000178965,7,#f45deb,ERICH3
ENSG00000179144,6,#8197f4,GIMAP7
ENSG00000135052,7,#f45deb,GOLM1
ENSG00000122735,7,#f45deb,DNAI1
ENSG00000017483,0,#cccccc,SLC38A5
ENSG00000169508,6,#8197f4,GPR183
ENSG00000013810,7,#f45deb,TACC3
ENSG00000185250,7,#f45deb,PPIL6
ENSG00000172594,0,#cccccc,SMPDL3A
ENSG00000115590,0,#cccccc,IL1R2
ENSG00000155754,0,#cccccc,C2CD6
ENSG00000184254,0,#cccccc,ALDH1A3
ENSG00000111912,0,#cccccc,NCOA7
ENSG00000128266,0,#cccccc,GNAZ
ENSG00000156299,6,#8197f4,TIAM1
ENSG00000104894,6,#8197f4,CD37
ENSG00000136982,7,#f45deb,DSCC1
ENSG00000142279,7,#f45deb,WTIP
ENSG00000140511,2,#c69432,HAPLN3
ENSG00000147251,6,#8197f4,DOCK11
ENSG00000143603,0,#cccccc,KCNN3
ENSG00000236017,3,#82a931,ASMTL-AS1
ENSG00000197859,7,#f45deb,ADAMTSL2
ENSG00000187244,0,#cccccc,BCAM
ENSG00000104341,0,#cccccc,LAPTM4B
ENSG00000235568,6,#8197f4,NFAM1
ENSG00000021826,0,#cccccc,CPS1
ENSG00000142621,0,#cccccc,FHAD1
ENSG00000113532,0,#cccccc,ST8SIA4
ENSG00000117091,6,#8197f4,CD48
ENSG00000143816,0,#cccccc,WNT9A
ENSG00000204442,0,#cccccc,FAM155A
ENSG00000113657,0,#cccccc,DPYSL3
ENSG00000155011,7,#f45deb,DKK2
ENSG00000009694,0,#cccccc,TENM1
ENSG00000065621,0,#cccccc,GSTO2
ENSG00000166173,0,#cccccc,LARP6
ENSG00000198467,0,#cccccc,TPM2
ENSG00000183160,5,#37aabb,TMEM119
ENSG00000131187,7,#f45deb,F12
ENSG00000159640,7,#f45deb,ACE
ENSG00000168032,0,#cccccc,ENTPD3
ENSG00000009790,6,#8197f4,TRAF3IP3
ENSG00000120708,0,#cccccc,TGFBI
ENSG00000130164,7,#f45deb,LDLR
ENSG00000166450,0,#cccccc,PRTG
ENSG00000242779,0,#cccccc,ZNF702P
ENSG00000087116,0,#cccccc,ADAMTS2
ENSG00000176399,0,#cccccc,DMRTA1
ENSG00000177694,0,#cccccc,NAALADL2
ENSG00000125810,7,#f45deb,CD93
ENSG00000133256,0,#cccccc,PDE6B
ENSG00000166250,0,#cccccc,CLMP
ENSG00000121797,6,#8197f4,CCRL2
ENSG00000075223,0,#cccccc,SEMA3C
ENSG00000188064,0,#cccccc,WNT7B
ENSG00000135111,7,#f45deb,TBX3
ENSG00000143127,7,#f45deb,ITGA10
ENSG00000123338,6,#8197f4,NCKAP1L
ENSG00000003096,0,#cccccc,KLHL13
ENSG00000259207,0,#cccccc,ITGB3
ENSG00000101470,0,#cccccc,TNNC2
ENSG00000119917,6,#8197f4,IFIT3
ENSG00000187474,6,#8197f4,FPR3
ENSG00000164125,0,#cccccc,GASK1B
ENSG00000155962,0,#cccccc,CLIC2
ENSG00000112232,7,#f45deb,KHDRBS2
ENSG00000134215,0,#cccccc,VAV3
ENSG00000185168,0,#cccccc,LINC00482
ENSG00000119922,6,#8197f4,IFIT2
ENSG00000169710,0,#cccccc,FASN
ENSG00000188505,0,#cccccc,NCCRP1
ENSG00000185811,6,#8197f4,IKZF1
ENSG00000197872,6,#8197f4,CYRIA
ENSG00000069812,0,#cccccc,HES2
ENSG00000099960,0,#cccccc,SLC7A4
ENSG00000205002,7,#f45deb,AARD
ENSG00000173482,7,#f45deb,PTPRM
ENSG00000131459,0,#cccccc,GFPT2
ENSG00000151136,0,#cccccc,BTBD11
ENSG00000121440,7,#f45deb,PDZRN3
ENSG00000162931,0,#cccccc,TRIM17
ENSG00000106976,0,#cccccc,DNM1
ENSG00000007968,7,#f45deb,E2F2
ENSG00000214425,0,#cccccc,LRRC37A4P
ENSG00000185332,0,#cccccc,TMEM105
ENSG00000101955,7,#f45deb,SRPX
ENSG00000166503,0,#cccccc,HDGFL3
ENSG00000009950,0,#cccccc,MLXIPL
ENSG00000162747,0,#cccccc,FCGR3B
ENSG00000282826,0,#cccccc,FRG1CP
ENSG00000138166,0,#cccccc,DUSP5
ENSG00000243069,0,#cccccc,ARHGEF26-AS1
ENSG00000125144,0,#cccccc,MT1G
ENSG00000133561,6,#8197f4,GIMAP6
ENSG00000198959,6,#8197f4,TGM2
ENSG00000249859,0,#cccccc,PVT1
ENSG00000197467,7,#f45deb,COL13A1
ENSG00000109814,0,#cccccc,UGDH
ENSG00000172716,6,#8197f4,SLFN11
ENSG00000137960,7,#f45deb,GIPC2
ENSG00000112379,0,#cccccc,ARFGEF3
ENSG00000175040,0,#cccccc,CHST2
ENSG00000118515,7,#f45deb,SGK1
ENSG00000221978,3,#82a931,CCNL2
ENSG00000008311,0,#cccccc,AASS
ENSG00000168646,7,#f45deb,AXIN2
ENSG00000137462,7,#f45deb,TLR2
ENSG00000223648,0,#cccccc,IGHV3-64
ENSG00000115758,0,#cccccc,ODC1
ENSG00000198363,0,#cccccc,ASPH
ENSG00000189350,7,#f45deb,TOGARAM2
ENSG00000168140,0,#cccccc,VASN
ENSG00000074706,0,#cccccc,IPCEF1
ENSG00000168386,5,#37aabb,FILIP1L
ENSG00000154654,7,#f45deb,NCAM2
ENSG00000135119,7,#f45deb,RNFT2
ENSG00000132837,0,#cccccc,DMGDH
ENSG00000101265,6,#8197f4,RASSF2
ENSG00000196123,3,#82a931,KIAA0895L
ENSG00000158517,6,#8197f4,NCF1
ENSG00000099260,7,#f45deb,PALMD
ENSG00000163823,6,#8197f4,CCR1
ENSG00000111275,7,#f45deb,ALDH2
ENSG00000100196,0,#cccccc,KDELR3
ENSG00000143110,6,#8197f4,C1orf162
ENSG00000269190,0,#cccccc,FBXO17
ENSG00000171115,7,#f45deb,GIMAP8
ENSG00000114841,4,#34af8a,DNAH1
ENSG00000169783,0,#cccccc,LINGO1
ENSG00000107796,5,#37aabb,ACTA2
ENSG00000162739,6,#8197f4,SLAMF6
ENSG00000171659,6,#8197f4,GPR34
ENSG00000185633,0,#cccccc,NDUFA4L2
ENSG00000105767,0,#cccccc,CADM4
ENSG00000172915,0,#cccccc,NBEA
ENSG00000196090,7,#f45deb,PTPRT
ENSG00000066629,7,#f45deb,EML1
ENSG00000078589,6,#8197f4,P2RY10
ENSG00000142156,0,#cccccc,COL6A1
ENSG00000137135,7,#f45deb,ARHGEF39
ENSG00000141696,7,#f45deb,P3H4
ENSG00000197629,6,#8197f4,MPEG1
ENSG00000167613,6,#8197f4,LAIR1
ENSG00000170927,0,#cccccc,PKHD1
ENSG00000181790,0,#cccccc,ADGRB1
ENSG00000214263,0,#cccccc,RPSAP53
ENSG00000206052,7,#f45deb,DOK6
ENSG00000166473,0,#cccccc,PKD1L2
ENSG00000179862,0,#cccccc,CITED4
ENSG00000163701,0,#cccccc,IL17RE
ENSG00000197119,0,#cccccc,SLC25A29
ENSG00000240204,0,#cccccc,SMKR1
ENSG00000067840,0,#cccccc,PDZD4
ENSG00000204257,6,#8197f4,HLA-DMA
ENSG00000259153,7,#f45deb,AC004816.1
ENSG00000136859,0,#cccccc,ANGPTL2
ENSG00000149927,0,#cccccc,DOC2A
ENSG00000117594,6,#8197f4,HSD11B1
ENSG00000077984,6,#8197f4,CST7
ENSG00000234771,0,#cccccc,SLC25A25-AS1
ENSG00000158869,6,#8197f4,FCER1G
ENSG00000165821,0,#cccccc,SALL2
ENSG00000162745,0,#cccccc,OLFML2B
ENSG00000144369,0,#cccccc,FAM171B
ENSG00000213853,7,#f45deb,EMP2
ENSG00000154262,7,#f45deb,ABCA6
ENSG00000185033,7,#f45deb,SEMA4B
ENSG00000089012,2,#c69432,SIRPG
ENSG00000138193,7,#f45deb,PLCE1
ENSG00000112319,0,#cccccc,EYA4
ENSG00000106823,7,#f45deb,ECM2
ENSG00000130222,0,#cccccc,GADD45G
ENSG00000129295,0,#cccccc,LRRC6
ENSG00000143365,0,#cccccc,RORC
ENSG00000072163,7,#f45deb,LIMS2
ENSG00000156675,7,#f45deb,RAB11FIP1
ENSG00000108379,0,#cccccc,WNT3
ENSG00000140105,6,#8197f4,WARS1
ENSG00000167105,0,#cccccc,TMEM92
ENSG00000280202,0,#cccccc,AC005831.1
ENSG00000214944,0,#cccccc,ARHGEF28
ENSG00000162511,6,#8197f4,LAPTM5
ENSG00000134242,6,#8197f4,PTPN22
ENSG00000198223,6,#8197f4,CSF2RA
ENSG00000155465,6,#8197f4,SLC7A7
ENSG00000166025,7,#f45deb,AMOTL1
ENSG00000137474,0,#cccccc,MYO7A
ENSG00000091592,0,#cccccc,NLRP1
ENSG00000182866,6,#8197f4,LCK
ENSG00000065911,7,#f45deb,MTHFD2
ENSG00000277893,0,#cccccc,SRD5A2
ENSG00000263893,7,#f45deb,AC080037.2
ENSG00000137841,0,#cccccc,PLCB2
ENSG00000228509,0,#cccccc,AC006460.1
ENSG00000183010,7,#f45deb,PYCR1
ENSG00000238164,0,#cccccc,TNFRSF14-AS1
ENSG00000124203,6,#8197f4,ZNF831
ENSG00000099204,0,#cccccc,ABLIM1
ENSG00000184557,0,#cccccc,SOCS3
ENSG00000145362,0,#cccccc,ANK2
ENSG00000156113,6,#8197f4,KCNMA1
ENSG00000244682,0,#cccccc,FCGR2C
ENSG00000188483,7,#f45deb,IER5L
ENSG00000087076,0,#cccccc,HSD17B14
ENSG00000123610,0,#cccccc,TNFAIP6
ENSG00000008517,0,#cccccc,IL32
ENSG00000136997,0,#cccccc,MYC
ENSG00000089820,0,#cccccc,ARHGAP4
ENSG00000136425,0,#cccccc,CIB2
ENSG00000161243,0,#cccccc,FBXO27
ENSG00000198771,6,#8197f4,RCSD1
ENSG00000139926,0,#cccccc,FRMD6
ENSG00000131797,0,#cccccc,CLUHP3
ENSG00000224557,6,#8197f4,HLA-DPB2
ENSG00000124102,0,#cccccc,PI3
ENSG00000135604,6,#8197f4,STX11
ENSG00000125657,0,#cccccc,TNFSF9
ENSG00000149596,7,#f45deb,JPH2
ENSG00000122122,6,#8197f4,SASH3
ENSG00000010327,6,#8197f4,STAB1
ENSG00000102575,6,#8197f4,ACP5
ENSG00000239467,0,#cccccc,AC007405.3
ENSG00000126368,0,#cccccc,NR1D1
ENSG00000127423,7,#f45deb,AUNIP
ENSG00000185862,6,#8197f4,EVI2B
ENSG00000092964,7,#f45deb,DPYSL2
ENSG00000100228,0,#cccccc,RAB36
ENSG00000159399,0,#cccccc,HK2
ENSG00000080573,0,#cccccc,COL5A3
ENSG00000138131,0,#cccccc,LOXL4
ENSG00000112303,6,#8197f4,VNN2
ENSG00000087589,7,#f45deb,CASS4
ENSG00000070190,0,#cccccc,DAPP1
ENSG00000143851,2,#c69432,PTPN7
ENSG00000225492,6,#8197f4,GBP1P1
ENSG00000132970,7,#f45deb,WASF3
ENSG00000165434,0,#cccccc,PGM2L1
ENSG00000276168,0,#cccccc,RN7SL1
ENSG00000205517,0,#cccccc,RGL3
ENSG00000149591,5,#37aabb,TAGLN
ENSG00000168917,0,#cccccc,SLC35G2
ENSG00000204642,6,#8197f4,HLA-F
ENSG00000219438,0,#cccccc,TAFA5
ENSG00000111674,0,#cccccc,ENO2
ENSG00000088826,0,#cccccc,SMOX
ENSG00000142405,0,#cccccc,NLRP12
ENSG00000175130,7,#f45deb,MARCKSL1
ENSG00000107165,7,#f45deb,TYRP1
ENSG00000245694,0,#cccccc,CRNDE
ENSG00000100767,0,#cccccc,PAPLN
ENSG00000159164,0,#cccccc,SV2A
ENSG00000281398,0,#cccccc,SNHG4
ENSG00000111331,0,#cccccc,OAS3
ENSG00000110446,6,#8197f4,SLC15A3
ENSG00000147536,7,#f45deb,GINS4
ENSG00000008394,0,#cccccc,MGST1
ENSG00000261373,7,#f45deb,VPS9D1-AS1
ENSG00000123342,7,#f45deb,MMP19
ENSG00000129675,6,#8197f4,ARHGEF6
ENSG00000176595,0,#cccccc,KBTBD11
ENSG00000171860,6,#8197f4,C3AR1
ENSG00000146192,6,#8197f4,FGD2
ENSG00000206341,0,#cccccc,HLA-H
ENSG00000167759,0,#cccccc,KLK13
ENSG00000198795,7,#f45deb,ZNF521
ENSG00000203999,7,#f45deb,LINC01270
ENSG00000103942,0,#cccccc,HOMER2
ENSG00000011028,5,#37aabb,MRC2
ENSG00000231013,0,#cccccc,SCTR-AS1
ENSG00000072274,0,#cccccc,TFRC
ENSG00000111012,0,#cccccc,CYP27B1
ENSG00000163814,0,#cccccc,CDCP1
ENSG00000101850,0,#cccccc,GPR143
ENSG00000144115,0,#cccccc,THNSL2
ENSG00000165757,7,#f45deb,JCAD
ENSG00000137266,0,#cccccc,SLC22A23
ENSG00000173531,0,#cccccc,MST1
ENSG00000150687,0,#cccccc,PRSS23
ENSG00000104290,0,#cccccc,FZD3
ENSG00000167850,6,#8197f4,CD300C
ENSG00000186407,6,#8197f4,CD300E
ENSG00000169129,0,#cccccc,AFAP1L2
ENSG00000165507,7,#f45deb,DEPP1
ENSG00000158714,6,#8197f4,SLAMF8
ENSG00000176046,7,#f45deb,NUPR1
ENSG00000013725,6,#8197f4,CD6
ENSG00000172349,6,#8197f4,IL16
ENSG00000165626,0,#cccccc,BEND7
ENSG00000117632,7,#f45deb,STMN1
ENSG00000100968,0,#cccccc,NFATC4
ENSG00000173918,5,#37aabb,C1QTNF1
ENSG00000135480,0,#cccccc,KRT7
ENSG00000157570,7,#f45deb,TSPAN18
ENSG00000090924,0,#cccccc,PLEKHG2
ENSG00000143552,0,#cccccc,NUP210L
ENSG00000204161,6,#8197f4,TMEM273
ENSG00000267296,0,#cccccc,CEBPA-DT
ENSG00000116132,0,#cccccc,PRRX1
ENSG00000119714,0,#cccccc,GPR68
ENSG00000186462,7,#f45deb,NAP1L2
ENSG00000090006,7,#f45deb,LTBP4
ENSG00000188130,0,#cccccc,MAPK12
ENSG00000117791,7,#f45deb,MTARC2
ENSG00000119698,7,#f45deb,PPP4R4
ENSG00000169184,0,#cccccc,MN1
ENSG00000235109,0,#cccccc,ZSCAN31
ENSG00000111335,0,#cccccc,OAS2
ENSG00000164929,0,#cccccc,BAALC
ENSG00000155657,0,#cccccc,TTN
ENSG00000161996,3,#82a931,WDR90
ENSG00000233058,0,#cccccc,LINC00884
ENSG00000106415,0,#cccccc,GLCCI1
ENSG00000084636,0,#cccccc,COL16A1
ENSG00000203797,6,#8197f4,DDO
ENSG00000189120,0,#cccccc,SP6
ENSG00000091409,0,#cccccc,ITGA6
ENSG00000146592,0,#cccccc,CREB5
ENSG00000137691,7,#f45deb,CFAP300
ENSG00000224660,4,#34af8a,SH3BP5-AS1
ENSG00000228288,7,#f45deb,PCAT6
ENSG00000162063,7,#f45deb,CCNF
ENSG00000138623,0,#cccccc,SEMA7A
ENSG00000163590,0,#cccccc,PPM1L
ENSG00000262877,0,#cccccc,AC110285.2
ENSG00000198563,3,#82a931,DDX39B
ENSG00000156042,0,#cccccc,CFAP70
ENSG00000140678,6,#8197f4,ITGAX
ENSG00000198821,6,#8197f4,CD247
ENSG00000112320,7,#f45deb,SOBP
ENSG00000124813,0,#cccccc,RUNX2
ENSG00000214279,3,#82a931,SCART1
ENSG00000146070,6,#8197f4,PLA2G7
ENSG00000112769,5,#37aabb,LAMA4
ENSG00000242732,7,#f45deb,RTL5
ENSG00000176597,0,#cccccc,B3GNT5
ENSG00000149573,0,#cccccc,MPZL2
ENSG00000287906,0,#cccccc,AC127526.5
ENSG00000146242,0,#cccccc,TPBG
ENSG00000005884,0,#cccccc,ITGA3
ENSG00000196730,7,#f45deb,DAPK1
ENSG00000168899,0,#cccccc,VAMP5
ENSG00000204136,6,#8197f4,GGTA1
ENSG00000159166,0,#cccccc,LAD1
ENSG00000170458,6,#8197f4,CD14
ENSG00000116675,0,#cccccc,DNAJC6
ENSG00000267123,7,#f45deb,SCAT1
ENSG00000137962,0,#cccccc,ARHGAP29
ENSG00000160654,6,#8197f4,CD3G
ENSG00000169047,0,#cccccc,IRS1
ENSG00000164742,0,#cccccc,ADCY1
ENSG00000013297,0,#cccccc,CLDN11
ENSG00000182263,0,#cccccc,FIGN
ENSG00000170899,0,#cccccc,GSTA4
ENSG00000090661,0,#cccccc,CERS4
ENSG00000178814,0,#cccccc,OPLAH
ENSG00000167880,0,#cccccc,EVPL
ENSG00000112796,0,#cccccc,ENPP5
ENSG00000225630,0,#cccccc,MTND2P28
ENSG00000150337,6,#8197f4,FCGR1A
ENSG00000187726,0,#cccccc,DNAJB13
ENSG00000116774,0,#cccccc,OLFML3
ENSG00000228278,0,#cccccc,ORM2
ENSG00000108984,0,#cccccc,MAP2K6
ENSG00000186212,0,#cccccc,SOWAHB
ENSG00000211597,1,#f77189,IGKJ1
ENSG00000268903,0,#cccccc,AL627309.6
ENSG00000079102,7,#f45deb,RUNX1T1
ENSG00000175857,6,#8197f4,GAPT
ENSG00000215105,0,#cccccc,TTC3P1
ENSG00000176244,0,#cccccc,ACBD7
ENSG00000116771,7,#f45deb,AGMAT
ENSG00000197956,0,#cccccc,S100A6
ENSG00000276180,7,#f45deb,H4C9
ENSG00000159871,0,#cccccc,LYPD5
ENSG00000189045,0,#cccccc,ANKDD1B
ENSG00000123096,0,#cccccc,SSPN
ENSG00000160072,0,#cccccc,ATAD3B
ENSG00000187741,7,#f45deb,FANCA
ENSG00000023171,0,#cccccc,GRAMD1B
ENSG00000141068,0,#cccccc,KSR1
ENSG00000135205,7,#f45deb,CCDC146
ENSG00000112394,0,#cccccc,SLC16A10
ENSG00000198720,0,#cccccc,ANKRD13B
ENSG00000157927,7,#f45deb,RADIL
ENSG00000170989,7,#f45deb,S1PR1
ENSG00000049323,0,#cccccc,LTBP1
ENSG00000154229,0,#cccccc,PRKCA
ENSG00000276070,0,#cccccc,CCL4L2
ENSG00000090776,0,#cccccc,EFNB1
ENSG00000184465,0,#cccccc,WDR27
ENSG00000237440,0,#cccccc,ZNF737
ENSG00000175906,0,#cccccc,ARL4D
ENSG00000158747,0,#cccccc,NBL1
ENSG00000028277,2,#c69432,POU2F2
ENSG00000137709,0,#cccccc,POU2F3
ENSG00000177469,7,#f45deb,CAVIN1
ENSG00000134061,6,#8197f4,CD180
ENSG00000065413,6,#8197f4,ANKRD44
ENSG00000175643,7,#f45deb,RMI2
ENSG00000176435,7,#f45deb,CLEC14A
ENSG00000133574,6,#8197f4,GIMAP4
ENSG00000273142,0,#cccccc,LINC02604
ENSG00000112149,6,#8197f4,CD83
ENSG00000203685,0,#cccccc,STUM
ENSG00000272379,7,#f45deb,AL008729.2
ENSG00000134755,0,#cccccc,DSC2
ENSG00000196562,0,#cccccc,SULF2
ENSG00000155629,6,#8197f4,PIK3AP1
ENSG00000151067,5,#37aabb,CACNA1C
ENSG00000183801,7,#f45deb,OLFML1
ENSG00000063180,0,#cccccc,CA11
ENSG00000089225,7,#f45deb,TBX5
ENSG00000171243,7,#f45deb,SOSTDC1
ENSG00000153064,7,#f45deb,BANK1
ENSG00000120075,0,#cccccc,HOXB5
ENSG00000268362,0,#cccccc,AC092279.1
ENSG00000213553,0,#cccccc,RPLP0P6
ENSG00000174326,7,#f45deb,SLC16A11
ENSG00000049759,0,#cccccc,NEDD4L
ENSG00000091879,0,#cccccc,ANGPT2
ENSG00000105383,6,#8197f4,CD33
ENSG00000077264,0,#cccccc,PAK3
ENSG00000111666,0,#cccccc,CHPT1
ENSG00000280399,0,#cccccc,AC022497.1
ENSG00000007312,2,#c69432,CD79B
ENSG00000169435,0,#cccccc,RASSF6
ENSG00000122694,6,#8197f4,GLIPR2
ENSG00000120915,7,#f45deb,EPHX2
ENSG00000127561,0,#cccccc,SYNGR3
ENSG00000186517,6,#8197f4,ARHGAP30
ENSG00000102996,0,#cccccc,MMP15
ENSG00000106077,0,#cccccc,ABHD11
ENSG00000115718,0,#cccccc,PROC
ENSG00000174946,6,#8197f4,GPR171
ENSG00000131042,6,#8197f4,LILRB2
ENSG00000173599,0,#cccccc,PC
ENSG00000064042,7,#f45deb,LIMCH1
ENSG00000144891,7,#f45deb,AGTR1
ENSG00000183918,6,#8197f4,SH2D1A
ENSG00000060656,0,#cccccc,PTPRU
ENSG00000134202,0,#cccccc,GSTM3
ENSG00000151498,0,#cccccc,ACAD8
ENSG00000262097,7,#f45deb,LINC02185
ENSG00000151320,0,#cccccc,AKAP6
ENSG00000242125,0,#cccccc,SNHG3
ENSG00000162595,0,#cccccc,DIRAS3
ENSG00000100162,7,#f45deb,CENPM
ENSG00000081026,7,#f45deb,MAGI3
ENSG00000123700,0,#cccccc,KCNJ2
ENSG00000164309,0,#cccccc,CMYA5
ENSG00000114654,7,#f45deb,EFCC1
ENSG00000076003,7,#f45deb,MCM6
ENSG00000214290,0,#cccccc,COLCA2
ENSG00000166831,0,#cccccc,RBPMS2
ENSG00000198648,0,#cccccc,STK39
ENSG00000112715,0,#cccccc,VEGFA
ENSG00000072694,6,#8197f4,FCGR2B
ENSG00000171236,0,#cccccc,LRG1
ENSG00000151332,0,#cccccc,MBIP
ENSG00000162998,0,#cccccc,FRZB
ENSG00000095383,0,#cccccc,TBC1D2
ENSG00000099998,0,#cccccc,GGT5
ENSG00000163599,2,#c69432,CTLA4
ENSG00000099769,0,#cccccc,IGFALS
ENSG00000172986,0,#cccccc,GXYLT2
ENSG00000102349,0,#cccccc,KLF8
ENSG00000198624,7,#f45deb,CCDC69
ENSG00000242574,6,#8197f4,HLA-DMB
ENSG00000143226,6,#8197f4,FCGR2A
ENSG00000146966,7,#f45deb,DENND2A
ENSG00000058091,0,#cccccc,CDK14
ENSG00000085831,0,#cccccc,TTC39A
ENSG00000108405,6,#8197f4,P2RX1
ENSG00000120594,7,#f45deb,PLXDC2
ENSG00000172116,6,#8197f4,CD8B
ENSG00000100479,7,#f45deb,POLE2
ENSG00000215458,0,#cccccc,AATBC
ENSG00000137393,7,#f45deb,RNF144B
ENSG00000135697,0,#cccccc,BCO1
ENSG00000160179,0,#cccccc,ABCG1
ENSG00000167280,0,#cccccc,ENGASE
ENSG00000186472,0,#cccccc,PCLO
ENSG00000197959,0,#cccccc,DNM3
ENSG00000119943,0,#cccccc,PYROXD2
ENSG00000231789,0,#cccccc,PIK3CD-AS2
ENSG00000275896,0,#cccccc,PRSS2
ENSG00000261236,7,#f45deb,BOP1
ENSG00000230487,0,#cccccc,PSMG3-AS1
ENSG00000242086,0,#cccccc,MUC20-OT1
ENSG00000101417,7,#f45deb,PXMP4
ENSG00000245164,0,#cccccc,LINC00861
ENSG00000230873,7,#f45deb,STMND1
ENSG00000115165,6,#8197f4,CYTIP
ENSG00000010671,6,#8197f4,BTK
ENSG00000186166,4,#34af8a,CENATAC
ENSG00000131378,7,#f45deb,RFTN1
ENSG00000106025,0,#cccccc,TSPAN12
ENSG00000143401,7,#f45deb,ANP32E
ENSG00000073910,7,#f45deb,FRY
ENSG00000026508,6,#8197f4,CD44
ENSG00000166979,0,#cccccc,EVA1C
ENSG00000240184,7,#f45deb,PCDHGC3
ENSG00000086991,0,#cccccc,NOX4
ENSG00000116729,0,#cccccc,WLS
ENSG00000183508,0,#cccccc,TENT5C
ENSG00000183833,7,#f45deb,CFAP91
ENSG00000221866,5,#37aabb,PLXNA4
ENSG00000160606,0,#cccccc,TLCD1
ENSG00000155926,6,#8197f4,SLA
ENSG00000171056,7,#f45deb,SOX7
ENSG00000142319,0,#cccccc,SLC6A3
ENSG00000211599,0,#cccccc,IGKV5-2
ENSG00000197142,0,#cccccc,ACSL5
ENSG00000282122,0,#cccccc,IGHV7-4-1
ENSG00000112214,7,#f45deb,FHL5
ENSG00000157554,7,#f45deb,ERG
ENSG00000093072,6,#8197f4,ADA2
ENSG00000119946,0,#cccccc,CNNM1
ENSG00000164691,6,#8197f4,TAGAP
ENSG00000067798,0,#cccccc,NAV3
ENSG00000102096,1,#f77189,PIM2
ENSG00000225855,3,#82a931,RUSC1-AS1
ENSG00000205978,0,#cccccc,NYNRIN
ENSG00000147027,7,#f45deb,TMEM47
ENSG00000143554,7,#f45deb,SLC27A3
ENSG00000249669,0,#cccccc,CARMN
ENSG00000144057,0,#cccccc,ST6GAL2
ENSG00000125735,0,#cccccc,TNFSF14
ENSG00000061455,7,#f45deb,PRDM6
ENSG00000163918,7,#f45deb,RFC4
ENSG00000182463,0,#cccccc,TSHZ2
ENSG00000171451,0,#cccccc,DSEL
ENSG00000121904,0,#cccccc,CSMD2
ENSG00000147231,7,#f45deb,RADX
ENSG00000136918,7,#f45deb,WDR38
ENSG00000154133,7,#f45deb,ROBO4
ENSG00000197653,7,#f45deb,DNAH10
ENSG00000173546,0,#cccccc,CSPG4
ENSG00000144481,0,#cccccc,TRPM8
ENSG00000255197,6,#8197f4,AC090559.1
ENSG00000253552,0,#cccccc,HOXA-AS2
ENSG00000171444,7,#f45deb,MCC
ENSG00000133962,0,#cccccc,CATSPERB
ENSG00000270069,0,#cccccc,MIR222HG
ENSG00000137752,6,#8197f4,CASP1
ENSG00000179902,7,#f45deb,C1orf194
ENSG00000235703,4,#34af8a,LINC00894
ENSG00000127507,0,#cccccc,ADGRE2
ENSG00000187492,7,#f45deb,CDHR4
ENSG00000104313,0,#cccccc,EYA1
ENSG00000154930,0,#cccccc,ACSS1
ENSG00000112773,0,#cccccc,TENT5A
ENSG00000273604,7,#f45deb,EPOP
ENSG00000166086,5,#37aabb,JAM3
ENSG00000172824,0,#cccccc,CES4A
ENSG00000048740,7,#f45deb,CELF2
ENSG00000103489,0,#cccccc,XYLT1
ENSG00000136842,7,#f45deb,TMOD1
ENSG00000188389,2,#c69432,PDCD1
ENSG00000147872,0,#cccccc,PLIN2
ENSG00000180061,6,#8197f4,TMEM150B
ENSG00000106333,0,#cccccc,PCOLCE
ENSG00000225969,0,#cccccc,ABHD11-AS1
ENSG00000152256,7,#f45deb,PDK1
ENSG00000226383,0,#cccccc,LINC01876
ENSG00000110852,6,#8197f4,CLEC2B
ENSG00000108950,0,#cccccc,FAM20A
ENSG00000196724,0,#cccccc,ZNF418
ENSG00000178031,5,#37aabb,ADAMTSL1
ENSG00000170153,0,#cccccc,RNF150
ENSG00000049768,2,#c69432,FOXP3
ENSG00000142347,6,#8197f4,MYO1F
ENSG00000169891,7,#f45deb,REPS2
ENSG00000164683,0,#cccccc,HEY1
ENSG00000206530,0,#cccccc,CFAP44
ENSG00000135842,0,#cccccc,NIBAN1
ENSG00000167524,0,#cccccc,RSKR
ENSG00000109738,0,#cccccc,GLRB
ENSG00000248124,0,#cccccc,RRN3P1
ENSG00000104972,6,#8197f4,LILRB1
ENSG00000182378,0,#cccccc,PLCXD1
ENSG00000020633,6,#8197f4,RUNX3
ENSG00000141506,6,#8197f4,PIK3R5
