gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,gene_type,regulation
ENSG00000169181,5.656298997509578,-2.462562959460253,0.2727812498762979,-9.027610807476641,1.7546060499207258e-19,1.043503868660567e-18,GSG1L,protein_coding,Down
ENSG00000287886,9.894588392418802,2.2645341504037098,0.2508463083962892,9.027576147647263,1.755161725582429e-19,1.043598978660849e-18,AC005914.1,lncRNA,Up
ENSG00000267530,101.59773543423697,-1.6174701775287386,0.17919036387528844,-9.026546643180284,1.7717465458764082e-19,1.0529852696587983e-18,LINC01836,lncRNA,Down
ENSG00000248571,12.430292617091453,2.447034334348946,0.271123207802642,9.025543604995294,1.788053914615419e-19,1.0624376234431862e-18,AC106882.1,lncRNA,Up
ENSG00000268403,25.248777736735857,1.4632990179016565,0.16216491644370362,9.023524014885476,1.8213396326348216e-19,1.0819717529303953e-18,AC132192.2,lncRNA,Up
ENSG00000214429,13.881868205840155,5.528767266659071,0.6127429354754669,9.022980024027438,1.830409567340537e-19,1.087114871413738e-18,CYCSP6,processed_pseudogene,Up
ENSG00000275747,6.508693281202095,2.572791622767639,0.2851417715237243,9.022850664844025,1.8325729270571408e-19,1.087918969059569e-18,IGHV3-79,IG_V_pseudogene,Up
ENSG00000182022,3648.6189083941085,1.0013294723544224,0.11097707512816475,9.022849729982623,1.8325885705584396e-19,1.087918969059569e-18,CHST15,protein_coding,Up
ENSG00000248367,32.65320654553906,1.4035988212055701,0.15557651470994968,9.021919688986355,1.8482169550131276e-19,1.0969498335290609e-18,AC008610.1,lncRNA,Up
ENSG00000185561,770.663814059046,-1.034818240037144,0.11473239340212649,-9.019407765775451,1.8910884941574208e-19,1.1216375076682677e-18,TLCD2,protein_coding,Down
ENSG00000121753,319.3352740946574,1.539485148709012,0.17070000633975785,9.01865900136437,1.9040568836803425e-19,1.1290753321936279e-18,ADGRB2,protein_coding,Up
ENSG00000286714,6.723759175628219,4.439132806368112,0.4922226939808849,9.01854559054626,1.9060287752634738e-19,1.1299905306586736e-18,AC093001.2,lncRNA,Up
ENSG00000248265,14.064847761898259,2.1524387166728958,0.23867971176734973,9.018105061107835,1.9137074902699807e-19,1.1342878516165293e-18,FLJ12825,lncRNA,Up
ENSG00000176124,279.0185304788754,1.2647010005679327,0.1402625990255733,9.016665949112681,1.9390058085958466e-19,1.1487661912530326e-18,DLEU1,lncRNA,Up
ENSG00000157214,1697.3876357065112,1.5489715335004588,0.1717982847631621,9.01622234259115,1.9468704444252952e-19,1.153166523348945e-18,STEAP2,protein_coding,Up
ENSG00000237548,8.549421095527265,3.1663908715091145,0.3511940914774879,9.016071022687138,1.9495603763213691e-19,1.1545004968244892e-18,TTLL11-IT1,lncRNA,Up
ENSG00000186442,9.876424600731646,3.486354074108876,0.38672239150679494,9.015133725577456,1.9663042142850586e-19,1.164154515731859e-18,KRT3,protein_coding,Up
ENSG00000183250,266.669441553732,1.3490105001695105,0.1496666407175094,9.013434748734161,1.9970176783021286e-19,1.1820730903889368e-18,LINC01547,lncRNA,Up
ENSG00000203446,28.101777959314347,-1.7343733343495586,0.19242379515651303,-9.013299695803525,1.9994793548341284e-19,1.1832646002463189e-18,SUGCT-AS1,lncRNA,Down
ENSG00000124785,481.22946929556514,-1.6395172470423565,0.1819114265339336,-9.012722720507732,2.01002998067617e-19,1.1892414312414315e-18,NRN1,protein_coding,Down
ENSG00000173376,4191.918037100393,-1.8154986514830254,0.20146127801074654,-9.011650622935992,2.029780741829269e-19,1.2006576528047964e-18,NDNF,protein_coding,Down
ENSG00000243678,51.52716433768311,1.2813783190365051,0.14220267793151947,9.010929594825058,2.0431716406636551e-19,1.2080366852982194e-18,NME2,protein_coding,Up
ENSG00000261603,10.702663373218886,2.632252123479795,0.2921644784479677,9.009487181545168,2.0702225971812495e-19,1.223756330142783e-18,PRSS46P,transcribed_unitary_pseudogene,Up
ENSG00000278473,24.719824747395037,2.345267679686624,0.26033690888870126,9.00858694872677,2.0872845642541527e-19,1.2335655302416407e-18,IGHV3-41,IG_V_pseudogene,Up
ENSG00000239857,35.05751512196993,1.2793366421352308,0.14202578202380275,9.007777488743704,2.1027447215604044e-19,1.2421455714056421e-18,GET4,protein_coding,Up
ENSG00000105501,5.866170830865734,-1.607305887926329,0.1784369627251759,-9.007695846077926,2.1043103107201626e-19,1.2427920020983356e-18,SIGLEC5,protein_coding,Down
ENSG00000134291,3665.0343767323066,1.0324925316737472,0.11463285210847729,9.00695143392836,2.1186384767647676e-19,1.2509739505662094e-18,TMEM106C,protein_coding,Up
ENSG00000282988,10.08524324605379,2.7390173806010734,0.3041292285071663,9.006097158256308,2.135200073509634e-19,1.2604706948387968e-18,AL031777.2,protein_coding,Up
ENSG00000255152,15.201573991153815,1.7558001525841402,0.19496279929050805,9.005821412975695,2.1405731282794588e-19,1.2633597446895553e-18,MSH5-SAPCD1,protein_coding,Up
ENSG00000211650,442.0357319306457,2.4263637054678533,0.2694532648120978,9.004766400436338,2.1612542772635762e-19,1.2752802705625534e-18,IGLV5-45,IG_V_gene,Up
ENSG00000198354,19.085931175472506,3.3418856962144474,0.3711588681032003,9.003922534016457,2.177938392458626e-19,1.2848374811886796e-18,DCAF12L2,protein_coding,Up
ENSG00000015413,129.39996217094787,2.0160148120145855,0.22390793236064932,9.003766819513045,2.181030908333843e-19,1.2863740785677352e-18,DPEP1,protein_coding,Up
ENSG00000272800,31.762452984402703,1.256890978740623,0.13959891692192478,9.003586893468379,2.184609673011307e-19,1.288196714608859e-18,AC021851.1,lncRNA,Up
ENSG00000254349,25.774592930677063,3.9094362012101684,0.4342485501704845,9.0027616665049,2.2010980763313436e-19,1.2973392103901996e-18,MIR2052HG,lncRNA,Up
ENSG00000288534,6.214545815699531,1.9783843603311757,0.21977577130949216,9.001831041444417,2.219839939046e-19,1.3080933897797323e-18,AP001931.2,protein_coding,Up
ENSG00000249915,434.6603147851065,1.132550692903613,0.12583071407756877,9.000590207295879,2.2450745890345913e-19,1.3223725019620767e-18,PDCD6,protein_coding,Up
ENSG00000177606,11275.835119462152,-1.0777232177437932,0.1197423200782872,-9.00035356788795,2.249919169833765e-19,1.3249300694175163e-18,JUN,protein_coding,Down
ENSG00000103569,684.1016520253862,-1.6405492983161285,0.18228183796509054,-9.000069983002454,2.255738446093432e-19,1.3280603443510561e-18,AQP9,protein_coding,Down
ENSG00000187837,2483.1761031726564,1.5894946424460759,0.1766538091306152,8.997794331572138,2.3029774091559874e-19,1.3555695151661471e-18,H1-2,protein_coding,Up
ENSG00000287421,3.8610250540815616,-2.0359741246616534,0.22628514062532315,-8.997383208793035,2.311615320078411e-19,1.3603502787428629e-18,AC131237.1,lncRNA,Down
ENSG00000108448,758.0891700112796,1.9526842323325444,0.2170543259561115,8.996292627346106,2.3346844211353e-19,1.3736195489812107e-18,TRIM16L,protein_coding,Up
ENSG00000251087,10.260957452141191,4.166661463883565,0.46318706866817905,8.995634260395349,2.348720834236654e-19,1.3815696720682703e-18,ALG1L3P,unprocessed_pseudogene,Up
ENSG00000177234,8.057869631786867,3.255338693155119,0.3618950471586607,8.995256273092695,2.3568171850372604e-19,1.3860229520390846e-18,LINC01561,lncRNA,Up
ENSG00000243514,5.363537624294261,4.109734513797999,0.4569200668767458,8.99442771662423,2.374661164328788e-19,1.396205460498331e-18,RPL32P33,processed_pseudogene,Up
ENSG00000104055,21.192446764692917,3.062124188586975,0.3404574376893991,8.994146843637369,2.380740352254603e-19,1.399467746075655e-18,TGM5,protein_coding,Up
ENSG00000102053,78.65235475104117,-1.1701063037031956,0.13009768787317852,-8.994059178390899,2.3826409172688755e-19,1.4002728100820202e-18,ZC3H12B,protein_coding,Down
ENSG00000286138,6.988000634490246,1.9248074618826994,0.2140393845536089,8.992772362418219,2.410711951798715e-19,1.4164544155287904e-18,AC010336.7,lncRNA,Up
ENSG00000242575,11.053405625236984,5.096766310596178,0.5670708737649809,8.987882373074413,2.520395784697293e-19,1.4802413550660936e-18,TUBAP13,transcribed_processed_pseudogene,Up
ENSG00000182580,1442.7079104997501,1.338439205661841,0.14892074569741606,8.98759403462391,2.527015063134936e-19,1.483798423844762e-18,EPHB3,protein_coding,Up
ENSG00000128422,5793.209807428435,2.7447053395103866,0.30542102043256225,8.98662880381681,2.5492987449219284e-19,1.4962165124324783e-18,KRT17,protein_coding,Up
ENSG00000124635,96.7242114207915,1.9134117408831466,0.2129416101032769,8.985616948961454,2.5728672615132273e-19,1.5093773011369034e-18,H2BC11,protein_coding,Up
ENSG00000271474,22.856516756925387,-1.2375608078801383,0.1377552124418883,-8.983767553639398,2.616501759830229e-19,1.5346341505054078e-18,AC106881.1,lncRNA,Down
ENSG00000176732,56.89815003889157,1.1878401466028168,0.1322307515063211,8.983085500697875,2.6327779428902623e-19,1.543837099266538e-18,PFN4,protein_coding,Up
ENSG00000118503,3196.367804418719,-1.1765076402324055,0.13099330249600585,-8.981433537552645,2.6726153283983915e-19,1.5668489597569051e-18,TNFAIP3,protein_coding,Down
ENSG00000226468,8.128609540321293,4.250728453016906,0.4732887453692664,8.981258258529747,2.676877003451095e-19,1.5689985903757584e-18,AC018641.1,processed_pseudogene,Up
ENSG00000128218,79.53536598445581,1.9493694655068947,0.21714747571509713,8.977168438580035,2.7782438090002126e-19,1.6273276153561885e-18,VPREB3,protein_coding,Up
ENSG00000278987,23.626457248080882,1.6414012703820566,0.18285756149157426,8.976392646785293,2.7978954697969824e-19,1.6384744290150216e-18,AL031009.1,TEC,Up
ENSG00000159388,8344.480306002151,-1.2879307246044809,0.14351462697068043,-8.97421225829198,2.8538655454639033e-19,1.6708799829903004e-18,BTG2,protein_coding,Down
ENSG00000169583,1134.9774927097396,-1.7729561316816638,0.19758457719527722,-8.973150419171693,2.8815218354949916e-19,1.6866976870588886e-18,CLIC3,protein_coding,Down
ENSG00000260641,28.48563215232112,1.6013422524986147,0.17847819320116734,8.972201162377864,2.906469920187152e-19,1.7005460793284934e-18,AC114811.2,lncRNA,Up
ENSG00000233785,15.228423379886035,1.798803902517505,0.20050751924512564,8.971254092064353,2.9315731906927496e-19,1.7148532617251067e-18,AC131011.1,lncRNA,Up
ENSG00000057593,50.54118688926019,2.9100252843805574,0.3243879585570424,8.970817835918037,2.943208649092364e-19,1.7212777129422409e-18,F7,protein_coding,Up
ENSG00000224090,25.6031885509553,2.008873455522972,0.22396737567681005,8.969491424598472,2.9788665673609093e-19,1.741745263443618e-18,AC097468.1,lncRNA,Up
ENSG00000286248,6.913339216054973,-1.42445063931292,0.15882284670337496,-8.96880183726521,2.997573036676551e-19,1.7519060500257237e-18,AC069209.2,lncRNA,Down
ENSG00000170289,19.89931158607118,2.833828061512612,0.3159837860389329,8.96827048323122,3.0120662308319273e-19,1.759986406094348e-18,CNGB3,protein_coding,Up
ENSG00000204175,516.0819320374815,-1.6398446812067244,0.18285771288246724,-8.96787264456678,3.022962968291864e-19,1.7659621948129474e-18,GPRIN2,protein_coding,Down
ENSG00000270864,19.330440501734568,2.5420784715272036,0.28363122870671054,8.962618408129682,3.1705824266719627e-19,1.8517886731193724e-18,IGHV3OR16-6,IG_V_pseudogene,Up
ENSG00000285570,5.969085960272024,3.7426808568091023,0.4175977485619803,8.962406693276531,3.176677586647836e-19,1.8549377316187652e-18,AL590666.4,lncRNA,Up
ENSG00000227039,239.30119603267627,1.7402657175745904,0.19419181128697904,8.961581366594311,3.200549036464614e-19,1.8684630970018125e-18,ITGB2-AS1,lncRNA,Up
ENSG00000189229,18.969794281661684,4.4516001525394495,0.49675720834162235,8.961319690560105,3.208154598310383e-19,1.8724886400496856e-18,AC069277.1,lncRNA,Up
ENSG00000203635,20.155061796561053,2.5583216346063327,0.28554947981162504,8.959293626778935,3.2676492340792697e-19,1.9067915535001183e-18,AC144450.1,lncRNA,Up
ENSG00000239268,6.608406703629201,-2.969798219904301,0.3315018957012945,-8.958616099680736,3.2877867608903956e-19,1.9181180726699054e-18,AC092691.1,lncRNA,Down
ENSG00000267736,7.848589021122056,2.313495789005795,0.2582583635989928,8.958067250042847,3.3041895742851223e-19,1.927261204908177e-18,HMGB2P1,transcribed_processed_pseudogene,Up
ENSG00000228325,16.85486010551091,3.4698106782578124,0.3873596833496087,8.957593749182616,3.3184054731266427e-19,1.9351249961598755e-18,IGKV3D-7,IG_V_gene,Up
ENSG00000119125,158.5665386776418,3.3799137871898566,0.37734484779137256,8.957095365082479,3.3334337156073777e-19,1.94345892285135e-18,GDA,protein_coding,Up
ENSG00000200879,11.11722427748784,2.109359949279776,0.23550330509878364,8.956816756329552,3.3418641469070967e-19,1.9479433588404098e-18,SNORD14E,snoRNA,Up
ENSG00000171368,1077.6606012394882,-1.6640612519063838,0.18580689973400752,-8.955863610493347,3.370865030953182e-19,1.9644134998063074e-18,TPPP,protein_coding,Down
ENSG00000136052,1628.5777645509515,1.0480967471804719,0.1170435918597068,8.954755493464035,3.404893826201511e-19,1.9838057931271286e-18,SLC41A2,protein_coding,Up
ENSG00000141738,2313.7111312650777,1.1976578095561632,0.13382388432021566,8.949507149937384,3.5707301251395804e-19,2.0790495341119614e-18,GRB7,protein_coding,Up
ENSG00000268089,20.37174017593921,3.3153801416971906,0.37047886043765876,8.948905040845311,3.590258433155401e-19,2.0894971282787004e-18,GABRQ,protein_coding,Up
ENSG00000231752,112.41164484928741,1.4831204384819725,0.1657969511111022,8.945402364414521,3.705971493205125e-19,2.155889439131241e-18,EMBP1,transcribed_unprocessed_pseudogene,Up
ENSG00000145087,19.36408019389647,3.9795719807375067,0.4449061047894951,8.944745729259928,3.728070336047235e-19,2.168266756982038e-18,STXBP5L,protein_coding,Up
ENSG00000254750,10.326444928277489,2.103995961603895,0.23525653729299184,8.943411247201809,3.773383814201119e-19,2.194137401995226e-18,CASP1P2,unprocessed_pseudogene,Up
ENSG00000226330,18.699491892974763,1.824538659448355,0.20409732184825163,8.93955218483914,3.907505971623496e-19,2.2706243382924547e-18,AL606489.1,lncRNA,Up
ENSG00000279026,28.313405345372715,-1.1449718738949937,0.1280865882128356,-8.939045764826261,3.9254526363349566e-19,2.2800481502236302e-18,AC005225.4,TEC,Down
ENSG00000234722,28.933779925454157,4.2359864024451355,0.4739300623448754,8.937998955978106,3.962808293626715e-19,2.300225725356295e-18,LINC01287,lncRNA,Up
ENSG00000140986,12.793493646637593,1.9203654869290692,0.21495071498513071,8.93398045715694,4.1094996636888324e-19,2.3848482863440693e-18,RPL3L,protein_coding,Up
ENSG00000155970,159.31840445128978,-1.1182839830510045,0.1251836310756682,-8.933148634864644,4.1405280814171048e-19,2.4017977454238685e-18,MICU3,protein_coding,Down
ENSG00000145777,37.08753879313337,-1.7968626050454404,0.2011488029962942,-8.933001729463657,4.1460319044625477e-19,2.403932746716741e-18,TSLP,protein_coding,Down
ENSG00000215644,7.839706812596647,3.308433375478598,0.37036028020843464,8.933013479784195,4.1455914119257626e-19,2.403932746716741e-18,GCGR,protein_coding,Up
ENSG00000230658,59.192417161572635,1.5860391082508678,0.1775520565051487,8.932811815699107,4.1531577518325295e-19,2.407535060800699e-18,KLHL7-DT,lncRNA,Up
ENSG00000256287,12.423780298792186,3.738666613348167,0.41858331651836883,8.931714346489255,4.194574042752207e-19,2.431009175986279e-18,LINC02398,lncRNA,Up
ENSG00000165682,13.035033829248741,-1.821746087058395,0.20398967684257477,-8.930579798233092,4.237818548221283e-19,2.455532303155246e-18,CLEC1B,protein_coding,Down
ENSG00000184635,243.7820666090783,1.1607351803879875,0.12999817101283526,8.92885777810969,4.304298100585047e-19,2.4918625886372707e-18,ZNF93,protein_coding,Up
ENSG00000247137,83.02625566910609,1.1529222309145541,0.12912576339529322,8.928676978157402,4.3113374656758454e-19,2.495390012508166e-18,AP000873.2,lncRNA,Up
ENSG00000016082,43.592028003911196,4.209431346441467,0.47146954245658945,8.928320850819437,4.32523640425536e-19,2.502885318854813e-18,ISL1,protein_coding,Up
ENSG00000271569,43.469997582476005,2.420397196766721,0.2710963120312117,8.928181938853,4.330669853277641e-19,2.505479684750579e-18,IGKV1OR2-6,IG_V_pseudogene,Up
ENSG00000272370,11.388194604247154,-1.0031763370668487,0.1123610194849725,-8.928152678438597,4.331815214368766e-19,2.5055926124787093e-18,AC092354.2,lncRNA,Down
ENSG00000250451,11.114216749152767,3.4214279411427104,0.3832380274254302,8.927683831710688,4.350208479651511e-19,2.515679772114262e-18,HOXC-AS1,lncRNA,Up
ENSG00000233682,12.45676326883578,2.2092951785558657,0.24747530119452016,8.927336052898948,4.363901966758466e-19,2.523045272164454e-18,AL356417.2,lncRNA,Up
ENSG00000287234,4.144046399455942,3.1489392164552616,0.3528944637154522,8.923175453934952,4.5310610683146775e-19,2.6185421952982256e-18,AL592211.2,lncRNA,Up
ENSG00000204584,79.50825864332674,1.5714931731104937,0.17614342703950459,8.921667981162004,4.59317453330617e-19,2.6538565390728244e-18,AC027801.1,lncRNA,Up
ENSG00000203878,155.81648260870483,-3.6555578337042944,0.4097809307375828,-8.920761215326673,4.630941020058502e-19,2.675091231083082e-18,CHIAP2,transcribed_unprocessed_pseudogene,Down
ENSG00000156510,956.3194233230687,1.704154372925208,0.19105573418783792,8.91967142556295,4.676736459051202e-19,2.7009535791760883e-18,HKDC1,protein_coding,Up
ENSG00000226686,49.44232075630035,2.083400341950699,0.23361897330385262,8.917941520276091,4.750351356547429e-19,2.742867643357909e-18,LINC01535,lncRNA,Up
ENSG00000261578,123.136440078632,1.738613314456934,0.19495758030943905,8.917905688495857,4.751888190842761e-19,2.7431543693634766e-18,AP003119.3,lncRNA,Up
ENSG00000079156,389.3619194172633,-1.5581484703262032,0.1747230982790512,-8.917816165540264,4.755730000360266e-19,2.7447712871416114e-18,OSBPL6,protein_coding,Down
ENSG00000092758,100.5334158839374,1.7829231334457922,0.19992946693317704,8.91776065226895,4.758113851265046e-19,2.745546220084448e-18,COL9A3,protein_coding,Up
ENSG00000016402,525.8347503046633,-1.7201408402961185,0.1928936549416743,-8.917560511859456,4.766718084386343e-19,2.7499093389907647e-18,IL20RA,protein_coding,Down
ENSG00000196502,1019.6602338397788,-1.2367812379734924,0.13872527090027675,-8.91532761080393,4.863761264476158e-19,2.8046661829047955e-18,SULT1A1,protein_coding,Down
ENSG00000117148,15.494280890494341,5.836518635323117,0.6547138079454146,8.914610574105572,4.89533614483803e-19,2.822256539995165e-18,ACTL8,protein_coding,Up
ENSG00000283148,5.796480567200078,3.172683886236711,0.35591624324469817,8.914130631726856,4.916583561468221e-19,2.8338865249380765e-18,AC137936.1,lncRNA,Up
ENSG00000233122,21.639820314944075,1.4434187924923823,0.16197944523148458,8.911123201030813,5.0518142092433085e-19,2.9105602075102914e-18,CTAGE7P,processed_pseudogene,Up
ENSG00000211676,15.475208255062556,2.2564943593228626,0.2532621375667359,8.909718527224642,5.116228594442358e-19,2.9470281353308205e-18,IGLJ2,IG_J_gene,Up
ENSG00000262097,134.79658357893456,-1.8779830637095567,0.21079551270871236,-8.909027709259856,5.148204522305129e-19,2.964799153814943e-18,LINC02185,lncRNA,Down
ENSG00000279145,18.16542108571981,-1.2078399620109568,0.13557562967651077,-8.908975491339516,5.150629545585756e-19,2.965548059325249e-18,AC011912.1,lncRNA,Down
ENSG00000256128,17.88840785490297,1.9639222007335708,0.22044935889860415,8.908722667852613,5.162386747097667e-19,2.9716685990169285e-18,LINC00944,lncRNA,Up
ENSG00000268460,20.166649301160653,2.3588278202272828,0.26483547597999546,8.906766782277533,5.254242820221307e-19,3.023884399153991e-18,AC006262.1,lncRNA,Up
ENSG00000138271,8.700122100993177,3.8641593715977516,0.433868609309859,8.906289343551144,5.276909265320834e-19,3.0362665792387163e-18,GPR87,protein_coding,Up
ENSG00000280832,204.3014728927136,1.3130008502066652,0.14743078490948439,8.905879806668509,5.296429008416009e-19,3.046833179579628e-18,GSEC,lncRNA,Up
ENSG00000263080,9.403830568617717,1.7442154746515146,0.1958583013770939,8.905496792261596,5.314749151596776e-19,3.0567052372433363e-18,AC009121.3,lncRNA,Up
ENSG00000277566,8.307073648409972,2.21493504296079,0.24872734683384143,8.905072446418384,5.335119339154634e-19,3.067751787472911e-18,AC089999.2,lncRNA,Up
ENSG00000163216,88.475291679236,4.044069424563824,0.4542223661993245,8.903281136070657,5.421962270993299e-19,3.1170077411400325e-18,SPRR2D,protein_coding,Up
ENSG00000188511,98.38958604454163,-1.2000084144011613,0.13480579142175,-8.901757125900069,5.496944765479443e-19,3.1594253152940914e-18,C22orf34,lncRNA,Down
ENSG00000276116,23.032061633872598,1.3847884796060805,0.15565812149084268,8.896345827272155,5.771554606298557e-19,3.31581470518721e-18,FUT8-AS1,lncRNA,Up
ENSG00000186723,7.760374112250086,4.064094603506316,0.4568377628899749,8.896144175553006,5.782045679788476e-19,3.3211183745594012e-18,OR10H1,protein_coding,Up
ENSG00000236364,14.834738415905186,1.9627411913633133,0.22066409188900538,8.89470132888942,5.857662385424132e-19,3.362354312225389e-18,AL358115.1,lncRNA,Up
ENSG00000211890,14779.429830568555,2.090875941019326,0.2350825203625895,8.894221219826871,5.883039899178799e-19,3.376186336046679e-18,IGHA2,IG_C_gene,Up
ENSG00000076554,4697.345800163444,1.101900797942644,0.12390712867218673,8.892957247503277,5.950371204138548e-19,3.4140837391891536e-18,TPD52,protein_coding,Up
ENSG00000261502,10.368521719464859,4.510114342925605,0.5071637609216864,8.892816660893155,5.957907077634406e-19,3.417663903354781e-18,AC040174.1,lncRNA,Up
ENSG00000157005,136.5267545947317,6.444836426373649,0.7249043604362517,8.89060237200823,6.077850914397653e-19,3.48495169847067e-18,SST,protein_coding,Up
ENSG00000275549,21.034883883218487,2.1793267157065044,0.24516604416096646,8.889186604796068,6.1557871895190425e-19,3.528871917122112e-18,STPG3-AS1,lncRNA,Up
ENSG00000170166,42.65074931253051,2.5320922416166765,0.28490263418582457,8.887570481237276,6.245959983069142e-19,3.5790083605722135e-18,HOXD4,protein_coding,Up
ENSG00000286443,17.14839455696714,1.7206466389439763,0.19362202228715916,8.886626730879302,6.299219360558309e-19,3.608742440537098e-18,AC091178.2,lncRNA,Up
ENSG00000184669,133.63553765558856,1.1327794217835847,0.12747845516912332,8.886046040334794,6.332212579077923e-19,3.626855901613485e-18,OR7E14P,transcribed_unprocessed_pseudogene,Up
ENSG00000239855,972.9112439242987,2.0974222729534904,0.23604376116589565,8.885734842529413,6.349964162546298e-19,3.636233549757782e-18,IGKV1-6,IG_V_gene,Up
ENSG00000117318,2327.0892317550956,-1.1286395540735432,0.12701821858729914,-8.885650945402242,6.354758293380921e-19,3.638188801486211e-18,ID3,protein_coding,Down
ENSG00000070808,33.139029069901454,-1.5361342361125032,0.17288117420690643,-8.885491686179998,6.363868675149127e-19,3.6426137825848164e-18,CAMK2A,protein_coding,Down
ENSG00000173852,4828.645573285565,1.1019426738841422,0.12402017659443851,8.885188718023139,6.381235519423259e-19,3.650969421722528e-18,DPY19L1,protein_coding,Up
ENSG00000007237,1768.44815007267,-1.120854857786644,0.12615063942812232,-8.885050942807792,6.38914859461817e-19,3.654703870717595e-18,GAS7,protein_coding,Down
ENSG00000204482,968.9641528906582,-1.352956777733438,0.1522945870312609,-8.883813956274901,6.460630090269305e-19,3.6947910535762645e-18,LST1,protein_coding,Down
ENSG00000105549,18.00561102271765,3.5657001590091073,0.4014199820129143,8.88271715107195,6.52467134392098e-19,3.7306067506330495e-18,THEG,protein_coding,Up
ENSG00000105655,2101.112025513734,1.1763809874809454,0.1324684592709211,8.880461009024353,6.65838303661152e-19,3.8062337020473834e-18,ISYNA1,protein_coding,Up
ENSG00000140030,269.2741316180279,-1.1662935911706924,0.13135444108685723,-8.87898103421938,6.74756108117386e-19,3.856375936509638e-18,GPR65,protein_coding,Down
ENSG00000167723,78.33361707589921,1.8376254399281267,0.20700609369826978,8.877156257084069,6.859141171800966e-19,3.919296916584864e-18,TRPV3,protein_coding,Up
ENSG00000075429,8.16266402143146,3.4683242857147505,0.3907884044497465,8.875197539697625,6.9809398554264105e-19,3.9880282492979735e-18,CACNG5,protein_coding,Up
ENSG00000257058,4.348531135440891,-1.4967430842985943,0.1686749253889653,-8.873536364975982,7.085908844852126e-19,4.045365149139437e-18,AP001363.2,lncRNA,Down
ENSG00000213901,26.685851529599493,1.590762300162746,0.1792699121551942,8.873559879839853,7.08441212683399e-19,4.045365149139437e-18,SLC23A3,protein_coding,Up
ENSG00000174501,224.71082361008717,1.8676962539824526,0.21050816164919603,8.87232228598765,7.163610653590751e-19,4.087955268019652e-18,ANKRD36C,protein_coding,Up
ENSG00000100906,12256.901044911087,-1.025861812592565,0.11563525711366308,-8.871531384101988,7.214680957895023e-19,4.116208067063863e-18,NFKBIA,protein_coding,Down
ENSG00000239819,179.53843360450537,2.190273125326138,0.24696364857841496,8.86880776962076,7.393317832939723e-19,4.2172137411771686e-18,IGKV1D-8,IG_V_gene,Up
ENSG00000286657,7.008966370021121,-1.5857610069056793,0.17882543663203954,-8.867647896024005,7.470711762653881e-19,4.26043834734392e-18,AC008453.2,lncRNA,Down
ENSG00000167700,951.3389166106293,1.1366751748491304,0.12818897384345007,8.867183664620697,7.501911905204635e-19,4.27730631222154e-18,MFSD3,protein_coding,Up
ENSG00000030304,49.98947781358019,-2.0289266457073487,0.228844885498596,-8.865947085891051,7.58564950184404e-19,4.324115377510319e-18,MUSK,protein_coding,Down
ENSG00000105492,105.33196556399642,-1.638904729807697,0.18485785786749925,-8.865756363910785,7.598646567534159e-19,4.330588069718517e-18,SIGLEC6,protein_coding,Down
ENSG00000129988,100.69112780981322,3.5760603205152535,0.4034262196430758,8.864223856543358,7.703883401929755e-19,4.389615499327737e-18,LBP,protein_coding,Up
ENSG00000100116,692.1606189172389,1.1490266312387323,0.12967606294699724,8.860745808641461,7.948090586782822e-19,4.525829168073051e-18,GCAT,protein_coding,Up
ENSG00000165168,6203.981796947023,-1.3940907285037192,0.1573440673904264,-8.860141673117461,7.991281849443066e-19,4.548458933084689e-18,CYBB,protein_coding,Down
ENSG00000163958,14.751108232934545,-1.8337554154308142,0.20697226159544638,-8.859909058804812,8.007973812320595e-19,4.555010125774248e-18,ZDHHC19,protein_coding,Down
ENSG00000112320,251.40443870501616,-1.434238534442389,0.16188687620670209,-8.859510838983077,8.03662929025448e-19,4.570323795212651e-18,SOBP,protein_coding,Down
ENSG00000279806,75.91341875990399,2.7970425480640775,0.3157239236129523,8.859140340258115,8.063380926254e-19,4.583560142817805e-18,AC018629.1,TEC,Up
ENSG00000250412,9.864749564187708,1.844120879514594,0.2081719357938786,8.858643085014831,8.099423224774633e-19,4.6030558283902385e-18,KLHL2P1,unprocessed_pseudogene,Up
ENSG00000119042,297.68703832654563,1.2865660313458935,0.14523674851787355,8.85840563407795,8.116690350100284e-19,4.6118751245883326e-18,SATB2,protein_coding,Up
ENSG00000238290,28.78639448894375,1.6635988548278802,0.18781068812899518,8.85784973901624,8.157256647786324e-19,4.633926277512395e-18,AL034417.2,lncRNA,Up
ENSG00000274993,8.020249021762687,4.022206084736319,0.4542292852061132,8.855012690146527,8.367429192750239e-19,4.751272778053915e-18,AC254629.1,lncRNA,Up
ENSG00000157193,687.7997130386461,1.304635224862059,0.147344711808306,8.854306400621805,8.420578185679974e-19,4.779394032638418e-18,LRP8,protein_coding,Up
ENSG00000164294,1344.771091378991,1.1760130489702896,0.13283065232500926,8.853476425703516,8.48346089661011e-19,4.8121827071105286e-18,GPX8,protein_coding,Up
ENSG00000287335,9.6464282478714,2.5912845138664014,0.2926856951257391,8.853471683175954,8.483821541659783e-19,4.8121827071105286e-18,AL139351.3,lncRNA,Up
ENSG00000188176,73.52646289229574,-1.692368923899191,0.19116702143457828,-8.85282885719051,8.532845575909753e-19,4.837908790297575e-18,SMTNL2,protein_coding,Down
