,ME1,ME2,ME3,ME4,ME5,ME6,ME7
TCGA-69-8255-01A,3.6027024718859586,4.214889093215181,3.6966953417167323,0.18777744467541002,-13.217570268273274,-0.8433100246645355,-32.004938642037125
TCGA-78-7150-01A,-4.883099016252332,-5.145191612104312,-5.299873324937579,-7.818420096770959,4.621382469235678,-26.958177490955492,-24.815620783378336
TCGA-55-8085-01A,6.377069045574818,4.222485541153636,4.740086317031833,2.7011447387915792,-5.144679271117478,3.8136618731187095,-19.81486382815823
TCGA-55-8092-01A,18.433600258327775,8.868242899649356,5.581438120713444,5.096683840674303,0.883222647329901,4.113298398451262,-15.71971497854714
TCGA-91-8496-01A,-14.772431218009483,-5.601127757703298,-2.0905746589118883,-2.1884070008757854,-5.3245522221867185,8.830491815960123,17.558352184477492
TCGA-55-7907-01A,3.5822425512950278,2.7534133597611605,-0.4440499474197526,-1.158044368395688,0.8775446053097765,2.7193626283657806,-8.873217121450503
TCGA-50-6595-11A,-10.021340898014575,-3.062484286464337,-4.051691525133216,0.38868790903374245,8.29429477749535,21.066874567268947,55.772382590841126
TCGA-49-6767-01A,-11.158773136674398,-1.6535232823742498,-3.620459830736028,-6.710545437944433,-5.383635904239269,-2.823479498506903,-36.93944277813444
TCGA-55-8508-01A,18.015918292543116,5.383497382187194,3.498572088149832,1.7683030607528605,0.7803326989658969,-12.144212639080903,-13.25456863979367
TCGA-MP-A4TJ-01A,13.706877326934137,10.543587794478901,3.5578444271605494,5.376435894595943,4.601278797325877,23.90300455465348,9.90901566190597
TCGA-86-A456-01A,-4.208291646638314,-0.8505754706203756,7.929654786890441,7.9644184625538585,-2.143041139515155,7.493443200959811,9.014899645925475
TCGA-50-5049-01A,15.535566230269604,9.350103548893237,-8.985796528158824,-9.85894750992676,6.410679898360006,27.39657240426493,-1.4629420902324584
TCGA-55-8301-01A,15.526231406582758,9.171264845418605,0.277876201449186,1.1069107467127333,0.8953055584962798,16.52908239362468,-10.879258719790103
TCGA-55-7724-01A,6.218059947083862,0.6238155932195146,-7.532002992294498,-4.022657609552371,1.23109026294145,10.435446340566111,14.269940424325755
TCGA-55-1592-01A,2.8985704493968267,-0.7793536850805343,3.982664156128365,3.077126380594649,-2.68639411690559,2.399996749649201,-1.960572345483112
TCGA-55-6979-11A,-3.698429994407295,1.000036648572535,-4.079665639059988,-0.5208912046525725,0.8217039759749134,28.22750231861652,38.89116729132728
TCGA-73-7499-01A,5.424485882264199,4.051790882850135,0.001289913911090518,-0.7622600737634206,-3.896309004478426,9.173444724616777,-18.291042556525852
TCGA-44-7670-01A,-6.784563087553517,-2.9367417774452047,-3.177370132295383,-5.513459635177783,-4.022330031416007,-18.051685978248212,-12.839546595081924
TCGA-93-A4JN-01A,10.802864328791856,4.692416105965583,8.953147707650533,8.371497734503848,6.844374918584429,-0.5183141648085877,2.8073407403597637
TCGA-93-A4JQ-01A,4.297765448446611,7.587307275656648,7.031528286006445,8.087821432990975,7.2880515107483035,13.891162581527905,-2.7726707857322808
TCGA-05-4405-01A,7.278453978093448,0.6499061656763616,-0.17366022940689893,0.7237265674503022,7.062365893621397,-0.7839435336086277,5.422286975554873
TCGA-44-A47B-01A,-5.499177125377445,-2.0889563981398522,4.466905957475219,6.1872074345730885,-4.012330787343532,-6.068673299746606,-6.616370322633759
TCGA-MP-A4SV-01A,7.321818856301601,5.61100949123256,7.321547929237304,7.099494346856931,-1.5431064880709158,6.2435589523733475,-14.5954215475727
TCGA-55-1594-01A,3.524147764314129,2.0557653858488902,0.05789731325516988,-1.7852194084692452,-3.919498126067656,-6.488468542284053,-21.189469414943066
TCGA-44-3919-01A,5.743846556399422,4.507778048141907,-0.06481375346973896,0.9148448676516931,1.2755349000038985,12.51018077528284,1.1893749342600042
TCGA-86-8359-01A,3.935504073643561,2.117009797887537,-0.6496517325732792,-2.7476744689595174,-1.0862046503792893,-5.461231914785964,-9.582433744815695
TCGA-62-A46U-01A,-6.634013244606946,4.618086341022869,3.6727479525855298,5.316798006624081,-8.355078929908016,31.54693105360946,-17.770574106082996
TCGA-55-6968-11A,-2.282105839937266,1.2871601760778695,-0.5804866929713507,2.409492838093637,1.5498781835152085,24.92472798834801,33.388875928888844
TCGA-91-7771-01A,5.541573556202914,3.8488652931082536,-0.2473498420272229,0.6577835564132692,3.5589097316720997,12.634713662679701,13.65568679357894
TCGA-73-4676-11A,-6.961208980973686,-4.815507076412861,-10.84917806557322,-10.129510898307027,3.035788475911572,20.26474430271574,43.055715985567346
TCGA-86-8076-01A,8.83576504973373,6.48950493156827,-2.6893734371682116,-2.0861027418525664,-1.3513699358242368,9.636901980470881,10.002260844883478
TCGA-50-5939-11A,-8.486621873947472,-5.980249132448456,-6.897665483681965,-3.6567092230537814,11.795872288186086,15.819266172809543,55.41053739257701
TCGA-50-5933-11A,-4.252738297786996,-4.244787193701854,-5.729636725685359,-2.778761826457427,6.280005027067075,12.974956013477932,51.34370641674597
TCGA-05-4382-01A,12.386974265114844,5.325859093959865,1.2615871191113726,-0.6163858885569774,7.801174028790366,13.095073599793968,-9.360190258430379
TCGA-50-5942-01A,5.3521044170778085,-0.99549029828164,-5.197305280373013,-2.3730937712408067,2.254109375689415,-8.645517824805097,28.716672046418598
TCGA-05-4245-01A,-1.8713351407988417,-2.3616450331006087,-1.8891979593016688,-2.31384403707883,1.751044619209185,-9.31648409147848,-15.04591299645466
TCGA-44-7662-01A,7.45711392928775,2.248793731890546,2.837719022470206,-0.051006953417484284,10.612602520641872,0.34544839629552565,-19.688077110792225
TCGA-55-8206-01A,1.8750437438083902,1.4626572763580052,4.494967503790037,6.916355354554053,2.737049553292928,18.24035861545243,22.89288594193258
TCGA-86-8672-01A,6.249162656848409,4.4631101055068605,1.311587980050991,-0.5124097445970764,4.223778203337874,1.7528688056752468,-24.818268870245358
TCGA-50-5946-01A,-4.6498195460526555,-4.904753149796497,6.258407491541049,4.550395187628735,-6.3549618865920445,-26.82103045179854,-29.5219868201557
TCGA-78-7153-01A,3.388797442499494,-2.280918073116042,-4.774604848439977,-6.676560064230513,-7.373854681652822,-24.266320601891675,-12.218639856535878
TCGA-05-4403-01A,-0.8490304470339732,-2.9297600237813164,-11.036014554403852,-10.780988177490107,-2.276327077562125,2.9617595780148718,7.074283847372931
TCGA-78-8655-01A,-2.5814896999894,-0.27199736399706015,1.414886921778498,1.7608435648466845,-2.966907422356098,5.277400299612279,-1.6105652267684787
TCGA-95-7947-01A,1.3032936110838735,1.1501272025464893,1.8684096903332494,1.8303766963623647,-6.917382702382979,-0.7118508612872274,-11.881663127966473
TCGA-91-6831-01A,10.622895971929289,3.1093177579696274,-2.0339409053941777,-3.309099240869616,6.593811048944478,-3.69893172625763,-23.85212035434877
TCGA-55-6970-01A,7.490730307991088,2.3486235961502486,-4.926509075015157,-5.338635670148525,-3.554424308356136,3.70250481831046,-3.1075471095016347
TCGA-44-A4SU-01A,8.772949955450501,4.348089215780024,10.485748698172154,9.394089074090461,-0.2675172413692484,-7.964874457980873,-1.5365199613465566
TCGA-55-6969-11A,3.9516808667503236,0.8962023711319764,1.8730937278727415,5.73011885739423,4.938267487926607,18.397870476704185,40.74605467479444
TCGA-91-6836-11A,-9.38209112728137,-2.6680766018349935,-2.87749121177021,1.726228428162416,1.5488424563557603,25.436120731285378,47.7397381050743
TCGA-95-7043-01A,-4.494279852254779,-6.195934958485616,-0.5884549020527293,-2.422121556852179,-4.075128839000287,-33.845944602946,-21.98238313345166
TCGA-55-7903-01A,-7.025450401253302,-0.8568783368586427,4.21814080192352,5.151647387072326,-9.055631626363263,-4.601431571177938,-19.794394318003732
TCGA-99-8032-01A,9.953234671728842,2.8699493466884523,3.2039962791769745,2.9331456135445575,6.161363804111831,-10.952928029475846,-5.092408673979885
TCGA-55-6979-01A,10.866086175545737,8.015651552475981,0.6724056522968889,0.3878121926819733,3.827861663805733,23.927950269776563,-7.471727591412554
TCGA-38-A44F-01A,7.858422332443682,5.588579235716763,4.690150372645106,6.6673478002321245,3.0144888373134546,16.267052340725503,23.49209934504773
TCGA-97-8176-01A,-5.625677166947833,-4.381656828329098,2.735571419193582,1.8228802107098163,-4.439270020204491,-7.307497321854496,-14.330535315245182
TCGA-75-5125-01A,2.282111946490501,2.840924654425989,0.8904732490663643,0.4960250954628229,-0.7424707717626297,12.585619097164509,-22.026510882104333
TCGA-44-6774-01A,3.9591643347445276,1.1095659055254734,-4.903204341671885,-5.461640981125943,17.694318144187026,-0.5565622040216545,2.98959659335039
TCGA-44-5644-01A,-0.38230508600964663,-4.406785894597645,7.0662169828032555,4.149592451388026,-4.456308375021826,-30.188097984380327,-24.70188623066278
TCGA-55-6981-01A,-1.8553826548731993,-1.5818595166681153,1.0033727196013753,-0.28215169256067824,-0.44003782443601586,-11.64816183255528,-10.073487948519004
TCGA-44-8119-01A,5.208353480700408,1.2580305810207684,-1.5990200023639414,-2.083559996113533,8.570167832099843,-4.646521795236566,-14.09827589071395
TCGA-73-4670-01A,1.3429205497683465,-4.616729646698466,-3.95190523810212,-7.883046039800841,-0.00952149202642493,-24.285507746128783,-30.25088164874188
TCGA-64-5775-01A,-10.968854451572806,-6.709137042021146,-9.054357133157403,-10.277901941179529,-2.014540528207879,-12.921873928821201,-26.489524938497958
TCGA-91-6848-01A,7.15599900539914,4.817791942825228,-2.6899818005169354,-3.4569762379745526,10.679572948983544,13.508708849715969,-14.645358556262046
TCGA-55-A48Z-01A,8.088653694456788,3.29342728094247,5.293816440152056,5.878976850005412,4.225343663300255,-0.1219021036220942,-12.504540296964226
TCGA-78-7162-01A,2.235642709012837,0.3324656772808927,-7.394609609139503,-7.46807737945836,0.886900798277412,-0.971168922646218,27.104464038916227
TCGA-55-A48Y-01A,9.490149466409934,0.5913587707362897,-4.346959133297743,-5.87522579856892,4.664857574941951,-14.992508484656035,-12.880890673003476
TCGA-64-5779-01A,17.745606872209258,7.1350871562699,3.680512953009575,4.409145161734932,7.515517325299314,-7.675529333079584,-9.120221844602089
TCGA-50-5944-01A,-7.8700294042822465,-5.8741921108011566,-5.472557590569445,-5.365617999333885,8.315159384232272,-4.550294655865702,20.552684929451
TCGA-55-8207-01A,-5.339503767182686,-2.8687158734628246,1.4817576589156893,3.3837763910722454,6.164218249230247,3.8237931837876484,21.783271763463308
TCGA-44-3396-11A,-4.738929547594009,-0.764002440642942,-7.134200403724852,-3.9473350191761134,9.611594464991054,25.49510065463859,53.02926348643409
TCGA-78-8662-01A,-14.819655067507124,-7.7476930071027335,3.6729421931640602,1.563407860466731,-7.4643664160066,-31.17054673542375,-22.141026017575218
TCGA-44-2661-11A,-7.37612201841359,-2.234066137684447,-6.145139219020138,-2.889300543120301,12.93830926883943,22.05343474625268,47.33207019666961
TCGA-05-4398-01A,8.423838857926587,4.2456080641716,3.070655119270023,0.827593863825602,0.6972283775045063,9.013832203478955,-20.610833843271347
TCGA-44-2661-01A,11.48129292735997,6.573509794784805,-1.0589702077920846,0.06072684653874056,1.548413341161607,23.807535867605672,11.84704000169201
TCGA-55-8203-01A,13.048918856689895,6.62075985887366,2.349676645885288,1.0320967163423758,-0.4893617409440853,-1.7128238787902088,-12.120085166352148
TCGA-55-7284-01B,-5.743786252776166,-2.84931878055115,-0.7081327801079853,0.5527027238794227,3.222379889395391,8.341164861542934,23.060008086336317
TCGA-55-6982-11A,-6.80798458977164,0.2569737046656144,-0.35327943145606605,5.077545696046098,7.277318472120774,26.44552581373965,51.39006263268157
TCGA-L9-A443-01A,-2.66866614509658,-1.4427955306694014,6.465342775515015,6.375669759546798,1.7048618868062468,-10.036903210260116,5.127195419354569
TCGA-55-8512-01A,-9.03592002665271,-6.157724221400335,8.328203710012954,9.680533914230002,-0.06717041010795342,-10.57359266455642,28.537503774067517
TCGA-44-6775-01C,-2.574411655824645,0.6915000401606413,3.9153662812446886,9.675836853545768,4.120158024972647,6.35833753642305,14.125394665875891
TCGA-MN-A4N5-01A,-3.957027067345716,1.2193396705747226,8.027400164957838,7.35807909841793,-6.018555254486386,-2.157718231770561,-11.860441329006692
TCGA-MP-A4SW-01A,5.915280016261786,3.285454391668958,7.177661912332672,7.8361203835217585,-3.571354245911456,4.696270775179087,-6.251657671578405
TCGA-49-6744-01A,9.484386282879775,4.79617427915806,-5.071559904249297,-4.742546035785137,6.559439599864902,15.679679628940628,12.063086528965668
TCGA-97-8171-01A,-8.451899386669322,-8.611502261192992,7.339084957173486,4.510832017406628,-11.97738802836533,-32.53925522518932,-16.38968228176182
TCGA-50-6590-01A,14.6502731960539,7.778376535016715,-5.6105403621531655,-6.703655255479277,1.9076339544574044,12.838036699218353,-28.557715984557117
TCGA-05-4402-01A,4.285924370668575,0.9761198184395876,-4.33068337567676,-5.3896576152663656,1.2569588700277847,0.22272778232087742,-3.558362939665809
TCGA-50-5931-01A,-9.740459691898335,-6.778418580629782,3.7450294512067512,2.260065792267584,3.08272693715781,-30.97288837367655,-21.3412675699225
TCGA-NJ-A4YI-01A,-10.440894753516787,-5.039753914037197,5.8069098496723175,5.852651812005444,-2.0282715849860553,-1.7412505065515533,0.5333321360417247
TCGA-73-4677-01A,2.621809782557808,-2.63935180422086,-8.484750129671335,-10.055090296951295,-6.79488870907828,-13.759491585181367,10.142039493052504
TCGA-75-6212-01A,3.940341534326454,2.091160737271964,-5.60153416247181,-4.076539485281834,-5.612408844736054,5.184901644551834,8.001516104412927
TCGA-49-6742-01A,-14.490496880733824,-7.559740334570899,-4.3787558557359585,-5.986655719157923,-4.677402646567264,-23.89862282931427,-10.095157182056848
TCGA-91-A4BD-01A,-1.059170742170601,-2.3772960287283613,1.0076950321469318,3.67457256068469,-13.617757301299275,0.5439444742950071,7.427253786992738
TCGA-49-4501-01A,0.372554728764894,0.16513505067922826,-7.327069995882451,-7.658923827906468,2.934751475948929,0.8442430057751001,9.770654102667992
TCGA-05-5423-01A,-5.0634344053517175,-0.2071263028460062,-4.188882712878164,-3.8391423696833873,-5.7807510802710524,11.319276644889618,4.505349278729714
TCGA-86-6851-01A,16.313803388091667,11.350794254231705,4.463438038875672,5.6320620507801715,-2.7368653992181007,20.66821561616097,-10.909704478336295
TCGA-38-4625-11A,-7.2225008058885125,-6.826716071857946,-9.15497572024843,-7.592733079760007,4.010764147882194,19.571461444285863,47.54691362014844
TCGA-64-1680-01A,-8.125303409748877,-7.093634126169751,-4.228891068463314,-4.092413019105743,-11.563386357249554,-22.294718672917664,0.8495473036925626
TCGA-75-6211-01A,11.15406644295838,1.5655480780724214,-1.2198708873159256,-3.704126205687592,2.442103021995618,-16.300054373496405,-20.84312328179191
TCGA-69-7763-01A,6.113212145721601,-1.5763985786872148,-4.06703093817042,-3.549047650157326,6.085741264906871,-7.588233563636764,18.830608761510735
TCGA-44-6144-11A,-15.013482619772303,-4.065777758038902,-3.6681210354805707,-0.5804882452549057,3.4501641701243306,20.336233352596732,44.78644597370522
TCGA-05-4427-01A,0.335911256411208,-1.3476335591817878,-0.48078444511179125,0.09763361499318987,-1.0034943972285966,-0.5570587325856985,-19.125294902895195
TCGA-71-6725-01A,-9.355470309282502,-8.463368849934485,-0.26103036482451847,-2.2327398744854694,-9.452829952721835,-24.939702945476135,-12.555078403522108
TCGA-67-4679-01B,-7.725279070697559,-3.4528609425304904,5.499556764640824,8.060094541552584,0.5450636359675769,2.3890282443530824,23.84866242832066
TCGA-95-8039-01A,-8.449417059023917,0.9408830146809585,1.1300427240827262,2.390054966528848,-1.7303703031292523,7.948961592298033,4.025679282592699
TCGA-49-AARR-01A,6.674083810901615,2.5383322111127216,5.18785017542968,8.872570159037224,7.726902234764684,9.0245413906948,38.72745863403959
TCGA-L9-A8F4-01A,13.342973192490899,8.3358404946273,8.454072175483,8.381636875104078,1.1359410278297086,9.5954105475087,-18.011063392569636
TCGA-35-4123-01A,-1.4995908766003712,3.2614895717189087,-3.7265166325415033,-6.551220882401345,-0.5073394200834742,14.751906962623751,-26.298084723599896
TCGA-71-8520-01A,-5.409238600043937,-3.3944507635612897,3.968615279152448,2.94782710123273,6.50860743877922,-10.985810090547938,-6.239558055059698
TCGA-49-AARQ-01A,-5.570319918027854,-0.6782640214763016,9.22442711951594,7.791502983947213,-12.474341820301296,-11.620135092563489,-29.745557377799514
TCGA-55-A57B-01A,-10.03057126008892,-2.5581090555509807,7.483639416265418,8.329575931750758,3.8912898537193508,1.7878013285384176,16.459301181107175
